,DNE,CDE,HTE,B1E,FRE,BME,EQE,OFE,WOE,DWE,TVE,FGE,B2E,CWE,HPE,GRE,all_P
358,0,0,21,0,105,333,40,15,0,0,225,127,8,0,37,0,879.0
359,0,0,5,0,106,332,40,15,0,0,210,127,8,0,36,0,914.0
360,0,0,21,0,106,333,40,15,0,0,228,125,8,0,36,2,911.0
361,0,1,21,0,105,332,40,18,0,0,222,124,7,0,37,4,874.0
362,0,1,5,0,106,333,41,15,0,0,205,123,8,0,37,0,883.0
363,0,1,4,0,107,336,40,15,0,0,212,123,8,0,37,0,886.0
364,0,0,5,0,108,336,40,18,0,0,209,122,7,0,37,4,763.0
365,0,0,4,0,107,337,42,15,0,0,209,0,8,0,37,4,763.0
366,0,0,4,0,106,337,40,17,0,0,212,0,8,0,37,2,770.0
367,0,2,4,0,106,336,40,15,0,0,219,0,7,0,37,4,762.0
368,0,0,4,0,106,334,43,15,0,0,214,0,8,0,36,2,763.0
369,0,0,4,0,106,333,40,19,1,0,216,0,7,0,37,0,757.0
370,0,0,4,0,106,334,39,15,0,0,212,0,8,0,37,2,745.0
371,0,0,4,0,107,336,30,19,0,0,204,0,8,0,37,0,830.0
372,0,0,21,0,107,335,40,15,0,0,265,0,8,0,37,2,750.0
373,0,0,4,0,106,336,40,16,0,0,202,0,8,0,38,0,915.0
374,0,0,21,0,109,336,40,15,0,0,348,0,8,0,38,0,751.0
375,0,0,4,0,107,336,40,15,0,0,202,0,8,0,37,2,784.0
376,0,1,4,0,106,334,40,18,0,0,236,0,8,0,37,0,803.0
377,0,0,5,0,107,335,40,15,0,0,254,0,8,0,37,2,2198.0
378,0,0,4,0,114,333,40,15,0,0,206,0,8,0,1478,0,2424.0
379,0,1,4,0,114,334,40,18,0,0,255,0,8,0,1648,2,2491.0
380,0,1,4,0,114,335,40,15,0,0,242,0,8,0,1730,2,2622.0
381,0,0,4,0,114,336,41,15,0,0,337,0,8,0,1763,4,2692.0
382,0,0,4,0,115,334,40,15,0,0,396,0,8,0,1778,2,2694.0
383,0,0,4,0,113,332,40,19,0,0,391,0,8,0,1785,2,2509.0
384,0,1,4,0,114,331,42,15,0,0,233,0,8,0,1761,0,2530.0
385,0,0,4,0,113,330,40,15,0,0,248,0,8,0,1770,2,2569.0
386,0,0,4,0,114,332,40,15,0,0,281,0,8,0,1775,0,2518.0
387,0,1,4,0,114,332,46,19,0,0,211,0,8,0,1783,0,2533.0
388,0,1,4,0,113,331,40,15,0,0,236,0,8,0,1785,0,2589.0
389,0,0,4,0,114,332,40,15,0,0,276,10,7,0,1789,2,2676.0
390,0,0,4,0,114,333,40,18,0,0,364,0,8,0,1793,2,2616.0
391,0,0,4,0,114,332,40,14,0,0,306,0,8,0,1798,0,2577.0
392,0,0,4,0,113,334,40,15,0,0,263,0,8,0,1800,0,2690.0
393,0,0,4,0,115,333,40,15,0,0,373,0,7,0,1803,0,2799.0
394,0,0,4,0,114,334,41,19,0,0,332,144,8,0,1801,2,2673.0
395,0,0,5,0,114,335,40,15,0,0,218,131,8,0,1805,2,2698.0
396,0,0,4,0,114,334,40,15,0,0,245,127,8,0,1807,4,2671.0
397,0,1,4,0,114,335,41,18,0,0,212,127,8,0,1807,4,2688.0
398,0,0,4,0,114,335,40,15,0,0,237,127,8,0,1808,0,2682.0
399,0,1,4,0,114,335,40,15,0,0,235,125,7,0,1806,0,2676.0
400,0,0,4,0,114,335,42,19,0,0,215,124,8,0,1813,2,908.0
401,0,0,4,0,108,336,40,15,0,0,270,124,8,0,1,2,1018.0
402,0,0,4,0,106,336,40,19,0,0,381,122,8,0,0,2,787.0
403,0,1,4,0,108,336,44,15,0,0,268,0,8,0,1,2,759.0
404,0,0,4,0,108,336,40,17,0,0,244,0,8,0,0,2,819.0
405,0,0,4,0,108,335,40,15,0,0,306,0,8,0,1,2,774.0
406,0,0,4,0,107,336,30,15,0,0,273,0,8,0,1,0,785.0
407,0,1,4,0,108,336,40,19,0,0,264,0,8,0,1,4,759.0
408,0,0,4,0,107,337,40,15,0,0,244,0,8,0,0,4,787.0
409,0,1,4,0,106,339,40,15,0,0,271,0,8,0,1,2,775.0
410,0,0,4,0,106,333,40,19,0,0,260,0,8,0,1,4,742.0
411,0,1,4,0,106,331,40,15,0,0,236,0,8,0,1,0,870.0
412,0,0,4,0,106,331,40,15,0,0,364,0,8,0,0,2,769.0
413,0,0,4,0,106,329,40,15,0,0,265,0,8,0,0,2,816.0
414,0,0,4,0,107,331,40,15,0,0,308,0,8,0,1,2,746.0
415,0,0,4,0,106,330,40,17,0,0,239,0,8,0,0,2,782.0
416,0,1,4,0,107,330,41,15,0,0,238,0,8,0,38,0,595.0
417,0,9,4,0,108,333,40,18,0,0,37,0,8,0,38,0,629.0
418,24,2,4,0,106,354,40,15,0,0,37,0,8,0,37,2,630.0
419,30,0,4,0,107,352,42,15,0,0,37,0,7,0,36,0,632.0
420,30,0,4,0,106,352,40,18,0,0,37,0,8,0,37,0,728.0
421,30,0,4,0,106,352,41,62,0,0,37,0,58,0,36,2,723.0
422,30,0,4,0,107,354,35,61,0,0,37,0,58,0,37,0,683.0
423,30,1,4,0,107,354,41,61,0,0,37,0,8,0,38,2,679.0
424,30,1,4,0,106,354,40,61,0,0,37,0,7,0,37,2,677.0
425,31,0,4,0,106,352,40,61,0,0,37,0,8,0,36,2,786.0
426,31,0,4,0,108,459,40,61,0,0,37,0,8,0,36,2,779.0
427,30,0,4,0,106,454,40,61,0,0,37,0,8,0,37,2,766.0
428,30,0,4,0,105,445,40,60,0,0,38,0,7,0,37,0,764.0
429,31,0,4,0,106,440,40,61,0,0,38,0,7,0,37,0,723.0
430,30,0,4,0,106,444,40,15,0,0,38,0,8,0,36,2,724.0
431,30,0,4,0,106,444,40,19,0,0,38,0,7,0,36,0,732.0
432,30,0,4,0,106,451,41,15,0,0,37,0,8,0,36,4,721.0
433,30,0,4,0,106,443,40,15,0,0,38,0,8,0,37,0,2136.0
434,31,0,4,0,115,456,40,15,0,0,38,0,8,0,1429,0,2474.0
435,31,0,4,0,114,447,42,15,0,0,38,143,8,0,1630,2,2557.0
436,31,0,4,0,114,455,40,15,0,0,37,130,8,0,1719,4,2587.0
437,31,0,4,0,114,454,40,15,0,0,37,127,8,0,1753,4,2602.0
438,31,0,4,0,113,447,44,15,0,0,38,127,8,0,1773,2,2572.0
439,31,0,4,0,114,440,40,14,0,0,37,125,8,0,1757,2,2585.0
440,29,0,4,0,113,452,40,14,0,0,38,124,8,0,1761,2,2573.0
441,28,0,4,0,113,443,30,15,0,0,38,123,8,0,1771,0,2594.0
442,28,0,4,0,114,446,40,19,0,0,37,122,8,0,1776,0,2603.0
443,27,0,4,0,113,453,40,15,0,0,38,122,8,0,1783,0,2496.0
444,26,0,4,0,114,456,40,15,0,0,37,0,8,0,1792,4,2495.0
445,24,0,4,0,114,459,40,15,0,0,37,0,8,0,1790,4,2489.0
446,24,0,4,0,115,444,40,19,0,0,38,0,8,0,1795,2,2494.0
447,23,1,4,0,115,449,40,15,0,0,38,0,8,0,1799,2,2490.0
448,23,0,4,0,114,447,41,15,0,0,38,0,8,0,1798,2,2507.0
449,22,0,4,0,114,451,40,18,0,0,38,10,8,0,1802,0,2513.0
450,21,0,4,0,114,454,40,15,0,0,38,9,8,0,1808,2,2497.0
451,21,0,4,0,114,445,41,19,0,0,38,0,8,0,1807,0,2490.0
452,21,0,4,0,113,444,40,15,0,0,38,0,8,0,1807,0,2496.0
453,21,1,4,0,114,445,40,15,0,0,37,0,8,0,1809,2,2512.0
454,21,0,4,0,114,455,43,18,0,0,38,0,8,0,1811,0,2510.0
455,21,1,4,0,114,454,40,15,0,0,37,0,8,0,1816,0,2516.0
456,21,0,4,0,114,456,40,19,0,0,37,0,8,0,1815,2,2500.0
457,21,1,4,0,114,452,30,15,0,0,38,0,8,0,1815,2,688.0
458,21,0,4,0,106,452,40,17,0,0,38,0,8,0,0,2,683.0
459,21,1,4,0,108,444,40,15,0,0,39,0,8,0,1,2,673.0
460,21,1,4,0,106,438,40,15,0,0,37,0,8,0,1,2,688.0
461,21,0,4,0,106,451,40,19,0,0,38,0,8,0,1,0,685.0
462,21,0,4,0,107,451,40,15,0,0,38,0,7,0,0,2,695.0
463,21,1,4,0,107,452,40,15,0,0,37,10,8,0,0,0,700.0
464,21,0,4,0,108,457,40,18,0,0,37,6,8,0,1,0,698.0
465,21,1,4,0,106,456,40,15,0,0,37,7,8,0,1,2,702.0
466,21,1,4,0,106,459,40,18,0,0,38,6,8,0,1,0,697.0
467,21,0,4,0,106,455,41,15,0,0,38,6,8,0,1,2,840.0
468,21,0,4,0,106,454,40,19,1,0,38,148,8,0,1,0,830.0
469,21,0,4,0,106,456,40,15,0,0,38,137,8,0,1,4,825.0
470,21,0,4,0,106,455,42,15,0,0,38,135,8,0,1,0,826.0
471,21,1,4,0,106,452,40,19,0,0,38,134,8,0,1,2,830.0
472,21,1,4,0,106,460,40,14,0,0,38,133,8,0,1,4,428.0
473,21,1,5,0,107,49,45,18,0,0,38,133,8,0,1,2,436.0
474,20,0,5,0,106,27,40,15,0,0,38,132,8,0,41,4,433.0
475,20,0,5,0,106,27,40,15,0,0,38,132,7,0,39,4,422.0
476,19,0,5,0,106,27,31,19,0,0,38,132,7,0,38,0,431.0
477,17,0,5,0,106,27,41,17,1,0,38,131,8,0,38,2,423.0
478,18,0,5,0,106,27,40,15,0,0,38,130,7,0,37,0,424.0
479,16,0,5,0,107,27,40,15,0,0,37,130,7,0,38,2,428.0
480,16,0,5,0,106,27,40,19,0,0,38,130,8,0,37,2,402.0
481,15,0,5,0,106,7,40,15,0,0,37,130,7,0,38,2,404.0
482,15,0,5,0,106,7,40,19,0,0,37,129,7,0,37,2,405.0
483,14,2,5,0,107,7,41,15,0,0,37,129,8,0,38,2,276.0
484,12,0,5,0,106,7,40,15,0,0,38,7,8,0,38,0,282.0
485,12,0,5,0,107,7,40,19,0,0,39,7,8,0,38,0,278.0
486,13,0,5,0,106,7,42,15,0,0,38,7,7,0,38,0,279.0
487,13,0,5,0,107,7,40,15,0,0,39,7,7,0,37,2,277.0
488,12,0,5,0,106,7,40,15,0,0,38,7,8,0,37,2,284.0
489,13,1,5,0,107,7,43,19,0,0,38,7,7,0,37,0,279.0
490,13,0,5,0,106,7,40,15,0,0,38,7,8,0,38,2,280.0
491,13,0,5,0,106,7,40,19,0,0,38,7,7,0,38,0,3056.0
492,13,1,5,0,114,7,30,15,0,0,37,10,7,0,2813,4,1948.0
493,13,1,5,0,114,7,40,15,0,0,38,148,8,0,1557,2,2071.0
494,13,0,5,0,115,6,40,15,0,0,38,135,8,0,1696,0,2126.0
495,13,0,5,0,114,6,40,15,0,0,38,131,8,0,1754,2,2150.0
496,13,0,5,0,115,6,40,19,0,0,38,129,8,0,1775,2,2121.0
497,13,0,5,0,113,7,40,15,0,0,37,130,8,0,1753,0,2136.0
498,13,0,5,0,115,7,40,19,0,0,39,128,7,0,1763,0,2145.0
499,13,0,5,0,115,7,41,15,0,0,37,127,8,0,1777,0,2151.0
500,13,0,5,0,113,7,40,19,0,0,38,124,8,0,1784,0,2150.0
501,13,0,5,0,114,7,40,15,0,0,38,123,7,0,1786,2,2156.0
502,13,0,5,0,114,7,41,15,0,0,38,122,7,0,1790,4,2039.0
503,13,0,5,0,113,7,40,15,0,0,38,1,7,0,1798,2,2038.0
504,13,1,5,0,114,6,40,15,0,0,38,0,8,0,1798,0,2048.0
505,13,1,5,0,113,7,42,18,0,0,38,0,7,0,1802,2,2049.0
506,13,1,5,0,113,7,40,15,0,0,38,0,8,0,1807,2,2047.0
507,12,0,5,0,113,6,40,15,0,0,37,0,7,0,1810,2,2061.0
508,11,2,5,0,114,6,45,19,0,0,38,0,8,0,1811,2,2051.0
509,11,0,5,0,114,7,40,15,0,0,38,1,7,0,1813,0,2056.0
510,11,0,5,0,115,7,40,19,0,0,38,0,7,0,1814,0,2043.0
511,10,0,5,0,114,7,30,15,0,0,37,0,7,0,1818,0,2053.0
512,10,0,5,0,114,6,40,15,0,0,38,0,8,0,1817,0,2062.0
513,10,0,5,0,114,7,40,19,0,0,37,0,7,0,1821,2,2056.0
514,9,0,5,0,114,7,40,15,0,0,37,0,7,0,1822,0,2061.0
515,9,0,5,0,114,7,41,15,1,0,37,1,7,0,1824,0,2067.0
516,9,2,5,0,114,7,40,19,0,0,38,0,7,0,1822,4,2059.0
517,8,0,5,0,114,7,40,15,0,0,39,0,8,0,1821,2,228.0
518,8,0,5,0,107,6,40,15,0,0,38,0,8,0,1,0,228.0
519,8,1,5,0,107,6,40,15,0,0,37,0,8,0,1,0,231.0
520,7,0,5,0,106,7,40,17,0,0,38,0,8,0,1,2,232.0
521,7,1,5,0,106,7,42,15,0,0,39,0,7,0,1,2,230.0
522,7,0,5,0,107,7,40,15,0,0,38,0,8,0,1,2,231.0
523,6,1,5,0,106,7,40,18,0,0,37,0,8,0,1,2,229.0
524,6,1,5,0,106,7,43,15,0,0,38,0,7,0,1,0,231.0
525,6,0,5,0,107,7,40,15,0,0,39,1,8,0,1,2,236.0
526,6,1,5,0,107,7,40,19,0,0,38,0,8,0,1,4,216.0
527,6,0,5,0,106,7,31,15,0,0,38,0,8,0,0,0,231.0
528,6,0,5,0,106,7,40,15,0,0,39,0,8,0,1,4,233.0
529,6,0,5,0,107,7,40,19,0,0,39,0,7,0,1,2,226.0
530,5,1,5,0,107,7,40,15,0,0,38,0,7,0,1,0,229.0
531,5,0,5,0,106,6,40,19,0,0,38,0,7,0,1,2,223.0
532,5,0,5,0,106,6,40,15,0,0,38,0,7,0,1,0,226.0
533,5,0,5,0,108,7,40,15,0,0,37,0,8,0,1,0,376.0
534,5,0,5,0,106,7,41,19,0,0,37,148,7,0,1,0,364.0
535,5,0,5,0,106,7,40,15,0,0,38,138,7,0,1,2,396.0
536,5,1,5,0,106,7,40,15,0,0,37,128,7,0,41,4,393.0
537,5,0,5,0,105,7,42,19,0,0,38,127,7,0,38,0,387.0
538,4,0,5,0,106,7,40,15,0,0,38,126,7,0,37,2,387.0
539,4,0,5,0,106,7,40,15,0,0,38,127,7,0,38,0,393.0
540,4,0,5,0,106,7,43,17,0,0,38,125,8,0,38,2,450.0
541,4,0,5,0,106,7,41,76,0,0,38,124,7,0,38,4,448.0
542,4,0,5,0,106,7,41,76,1,0,37,123,8,0,38,2,323.0
543,4,0,5,0,106,7,46,73,0,0,37,0,8,0,37,0,324.0
544,4,0,5,0,106,6,41,76,0,0,38,1,7,0,38,2,320.0
545,4,0,5,0,107,6,40,73,0,0,38,0,8,0,37,2,310.0
546,3,0,5,0,107,7,31,71,0,0,38,0,8,0,38,2,324.0
547,4,1,5,0,106,7,40,75,0,0,38,1,7,0,38,2,319.0
548,4,0,5,0,106,7,40,74,0,0,38,0,8,0,37,0,313.0
549,3,0,5,0,106,7,40,66,1,0,38,0,8,0,37,2,311.0
550,4,0,5,0,106,7,41,65,0,0,38,0,7,0,38,0,308.0
551,3,0,5,0,106,6,41,65,0,0,37,0,8,0,37,0,1832.0
552,3,0,5,0,114,7,40,61,0,0,38,10,8,0,1544,2,1982.0
553,3,0,5,0,115,7,41,60,0,0,38,7,8,0,1698,0,1987.0
554,0,0,5,0,115,7,40,15,0,0,37,0,7,0,1759,2,2013.0
555,0,0,5,0,115,7,40,17,0,0,38,0,8,0,1781,2,2022.0
556,0,1,5,0,114,7,42,15,0,0,38,0,8,0,1790,2,2031.0
557,0,1,5,0,114,7,40,19,0,0,37,0,8,0,1800,0,2007.0
558,0,0,5,0,114,7,40,15,0,0,38,0,7,0,1777,4,2022.0
559,0,1,5,0,115,7,43,19,0,0,38,0,7,0,1787,0,2019.0
560,1,0,5,0,114,7,40,15,0,0,39,0,7,0,1791,0,2022.0
561,0,0,5,0,115,7,40,15,0,0,38,0,7,0,1795,0,2020.0
562,1,0,5,0,114,7,30,15,0,0,38,0,7,0,1801,2,2030.0
563,0,0,5,0,114,6,40,17,0,0,38,1,7,0,1802,0,2034.0
564,0,0,5,0,114,7,40,15,0,0,38,0,7,0,1806,2,2035.0
565,0,0,5,0,114,7,40,15,0,0,37,0,7,0,1810,0,2045.0
566,0,0,5,0,113,7,40,19,0,0,39,0,7,0,1813,2,2036.0
567,0,0,5,0,114,7,40,15,0,0,37,0,7,0,1811,0,2043.0
568,0,0,5,0,114,7,40,15,0,0,38,0,7,0,1815,2,2050.0
569,0,0,5,0,115,6,41,19,0,0,38,0,8,0,1816,2,2045.0
570,0,1,5,0,114,7,40,15,0,0,38,0,7,0,1818,0,2188.0
571,0,0,5,0,114,7,40,15,0,0,38,144,7,0,1816,2,2184.0
572,0,0,5,0,114,7,41,15,0,0,38,131,7,0,1824,2,2181.0
573,0,0,5,0,115,7,40,15,0,0,37,128,7,0,1823,4,2179.0
574,0,0,5,0,113,7,40,19,0,0,38,127,7,0,1821,2,2180.0
575,0,0,5,0,114,7,42,15,0,0,38,126,7,0,1824,2,2175.0
576,0,0,5,0,114,7,40,15,0,0,38,125,7,0,1824,0,2181.0
577,0,0,5,0,114,7,40,19,0,0,38,125,7,0,1826,0,2186.0
578,0,0,5,0,115,6,45,15,0,0,38,123,7,0,1830,2,345.0
579,0,0,5,0,108,7,40,15,0,0,37,122,8,0,1,2,224.0
580,0,1,5,0,106,6,40,17,0,0,37,0,7,0,1,4,215.0
581,0,0,5,0,108,7,31,16,0,0,38,0,7,0,1,2,224.0
582,0,1,5,0,107,7,40,15,0,0,38,1,7,0,1,2,225.0
583,0,0,5,0,107,7,40,19,0,0,38,0,8,0,1,0,220.0
584,0,0,5,0,107,6,40,15,0,0,38,0,8,0,1,0,220.0
585,0,1,5,0,107,6,41,15,0,0,37,0,7,0,1,0,228.0
586,0,1,5,0,107,7,40,19,0,0,38,0,8,0,1,2,223.0
587,0,1,5,0,106,7,40,15,1,0,38,0,7,0,1,2,223.0
588,0,1,5,0,106,7,41,15,0,0,37,1,7,0,1,2,223.0
589,0,0,5,0,106,7,40,19,0,0,38,0,7,0,1,0,221.0
590,0,0,5,0,106,7,40,15,0,0,38,0,7,0,1,2,223.0
591,0,0,5,0,106,7,42,15,0,0,38,0,7,0,1,2,222.0
592,0,0,5,0,106,7,40,19,0,0,37,0,7,0,1,0,224.0
593,0,0,5,0,107,7,40,15,0,0,37,0,8,0,1,4,227.0
594,0,0,5,0,106,7,44,19,0,0,38,0,7,0,1,0,221.0
595,1,0,5,0,107,7,40,15,0,0,38,0,7,0,1,0,220.0
596,0,0,5,0,107,7,40,15,0,0,38,0,7,0,1,0,255.0
597,0,0,5,0,107,7,31,18,0,0,37,0,7,0,41,2,264.0
598,1,1,5,0,107,7,40,17,0,0,38,0,7,0,39,2,261.0
599,0,0,5,0,106,7,40,15,0,0,38,0,7,0,39,4,259.0
600,0,1,5,0,105,7,40,17,0,0,37,0,8,0,39,0,260.0
601,0,0,5,0,106,6,40,18,0,0,38,1,8,0,38,0,257.0
602,0,1,5,0,106,6,40,15,0,0,37,0,7,0,38,2,255.0
603,0,0,5,0,105,6,40,15,0,0,37,0,8,0,37,2,256.0
604,0,0,5,0,106,7,40,15,0,0,37,0,8,0,38,0,255.0
605,0,0,5,0,106,7,40,15,0,0,37,0,8,0,37,0,259.0
606,0,0,5,0,106,7,40,18,0,0,38,0,7,0,38,0,261.0
607,0,1,5,0,106,7,42,15,0,0,38,0,7,0,38,2,261.0
608,0,1,5,0,106,7,40,15,0,0,39,0,8,0,38,2,1282.0
609,0,2,5,0,114,7,40,19,0,0,39,0,8,0,1048,0,1820.0
610,0,0,5,0,115,7,42,15,0,0,38,0,8,0,1588,2,1942.0
611,0,0,5,0,115,7,40,15,0,0,38,0,7,0,1715,0,1993.0
612,0,0,5,0,115,7,40,19,0,0,37,0,7,0,1763,0,2166.0
613,0,1,5,0,115,7,47,15,0,0,38,144,8,0,1784,2,2160.0
614,0,1,5,0,114,7,40,15,0,0,37,132,8,0,1799,2,2174.0
615,0,0,5,0,114,7,41,60,0,0,38,128,8,0,1773,0,2143.0
616,0,0,5,0,115,7,31,19,0,0,39,128,8,0,1789,2,2146.0
617,0,0,5,0,114,7,40,15,0,0,38,127,7,0,1791,2,2156.0
618,0,0,5,0,114,7,40,18,0,0,37,127,7,0,1799,2,2154.0
619,0,0,5,0,115,7,40,15,0,0,38,125,7,0,1800,2,2156.0
620,0,1,5,0,114,7,40,15,0,0,38,124,7,0,1805,0,2158.0
621,0,0,5,0,114,7,40,15,0,0,39,123,7,0,1808,0,2037.0
622,1,0,5,0,115,7,40,15,0,0,37,0,7,0,1810,0,2042.0
623,1,0,5,0,115,7,41,15,0,0,38,0,7,0,1813,0,2042.0
624,0,0,5,0,114,7,40,15,0,0,37,0,8,0,1816,0,2044.0
625,0,0,5,0,114,7,40,15,0,0,38,0,7,0,1816,2,2050.0
626,0,0,5,0,115,6,42,16,0,0,38,0,7,0,1817,4,2049.0
627,1,0,5,0,115,7,40,15,0,0,38,0,7,0,1821,0,2048.0
628,0,0,5,0,114,6,40,18,0,0,38,1,7,0,1819,0,2054.0
629,0,1,5,0,114,7,44,15,0,0,37,0,7,0,1824,0,2051.0
630,0,1,5,0,114,7,40,15,0,0,38,0,7,0,1824,0,2060.0
631,0,0,5,0,114,7,40,18,0,0,38,1,8,0,1825,4,2042.0
632,0,1,5,0,114,7,30,15,0,0,38,0,7,0,1825,0,2056.0
633,0,0,5,0,113,7,40,15,0,0,37,0,8,0,1827,4,2056.0
634,0,0,5,0,114,7,40,19,0,0,37,0,8,0,1826,0,2067.0
635,0,0,5,0,114,7,40,15,0,0,38,10,7,0,1829,2,235.0
636,0,0,5,0,107,7,41,19,0,0,38,7,8,0,1,2,230.0
637,1,0,5,0,108,7,40,15,0,0,37,7,7,0,1,2,229.0
638,0,1,5,0,106,7,40,15,0,0,38,7,7,0,1,2,232.0
639,0,0,5,0,106,7,41,19,0,0,37,7,7,0,1,2,226.0
640,0,0,5,0,107,7,40,15,0,0,37,7,7,0,1,0,229.0
641,0,1,5,0,107,7,40,15,0,0,37,7,7,0,1,2,234.0
642,0,2,5,0,108,7,41,16,0,0,38,7,7,0,1,2,375.0
643,1,0,5,0,107,7,40,15,0,0,38,151,8,0,1,2,366.0
644,0,1,5,0,107,7,40,19,0,0,38,142,7,0,0,0,360.0
645,0,1,5,0,106,7,43,15,0,0,38,137,8,0,0,0,358.0
646,0,1,5,0,106,7,40,15,0,0,38,136,8,0,0,2,358.0
647,0,1,5,0,106,7,40,15,0,0,38,135,8,0,1,2,363.0
648,0,0,5,0,107,6,47,15,0,0,38,134,8,0,1,2,358.0
649,0,0,5,0,107,7,40,19,0,0,38,133,8,0,1,0,353.0
650,1,0,5,0,106,7,40,15,0,0,37,133,8,0,1,0,354.0
651,0,0,5,0,106,7,40,15,0,0,37,134,7,0,1,2,357.0
652,0,0,5,0,106,6,41,18,0,0,38,133,7,0,1,2,392.0
653,0,0,5,0,107,6,40,15,0,0,38,131,7,0,41,2,391.0
654,0,0,5,0,106,7,40,19,0,0,37,131,7,0,39,0,387.0
655,0,0,5,0,106,7,40,15,0,0,38,130,7,0,39,0,388.0
656,0,0,5,0,106,7,40,15,0,0,38,131,8,0,38,0,383.0
657,0,0,5,0,104,7,40,15,0,0,37,129,8,0,38,0,389.0
658,0,1,5,0,106,7,41,15,0,0,38,130,7,0,37,2,390.0
659,1,0,5,0,106,6,40,19,0,0,38,129,7,0,37,2,265.0
660,0,0,5,0,106,7,40,15,0,0,38,7,7,0,38,2,315.0
661,0,1,5,0,104,7,42,61,1,0,38,7,8,0,37,4,308.0
662,0,0,5,0,105,7,41,60,0,0,38,7,7,0,36,2,265.0
663,0,0,5,0,106,7,40,15,0,0,38,7,8,0,37,2,276.0
664,0,1,5,0,106,7,45,19,0,0,38,7,8,0,38,2,279.0
665,1,0,22,0,107,7,41,15,0,0,38,0,7,0,37,4,259.0
666,0,0,5,0,105,7,40,19,0,0,38,0,7,0,38,0,245.0
667,0,0,5,0,105,6,30,15,0,0,37,0,7,0,38,2,258.0
668,0,1,5,0,106,7,41,15,0,0,38,0,7,0,38,0,260.0
669,0,0,5,0,105,7,40,19,0,0,38,0,8,0,38,0,255.0
670,0,0,5,0,105,6,40,15,0,0,38,1,7,0,38,0,408.0
671,0,0,5,0,107,7,40,19,0,0,37,148,8,0,37,0,391.0
672,0,0,5,0,106,7,40,15,0,0,38,133,7,0,38,2,390.0
673,0,1,5,0,105,7,40,19,0,0,37,130,7,0,37,2,385.0
674,0,0,5,0,103,7,41,19,0,0,37,128,8,0,37,0,382.0
675,0,0,5,0,104,7,40,18,0,0,37,126,7,0,36,2,1854.0
676,0,0,5,0,115,7,40,15,0,0,38,125,7,0,1500,2,2021.0
677,0,0,5,0,115,7,41,15,0,0,37,124,7,0,1670,0,2093.0
678,0,1,5,0,114,7,40,15,0,0,37,123,7,0,1744,0,2126.0
679,0,0,5,0,114,6,40,19,0,0,38,122,8,0,1770,4,1972.0
680,0,0,5,0,114,7,43,15,0,0,38,0,7,0,1741,2,1992.0
681,0,0,5,0,114,7,40,19,0,0,38,0,7,0,1762,0,1988.0
682,0,1,5,0,116,7,40,15,0,0,37,0,8,0,1759,0,1993.0
683,0,0,5,0,114,7,31,19,0,0,38,0,8,0,1771,0,2005.0
684,0,0,5,0,115,7,40,15,0,0,37,0,8,0,1776,2,2011.0
685,0,1,5,0,115,7,40,16,0,0,37,0,8,0,1782,0,2018.0
686,0,1,5,0,114,7,40,15,0,0,38,0,7,0,1791,0,2020.0
687,0,0,5,0,115,6,40,15,0,0,38,1,8,0,1790,2,2015.0
688,0,0,5,0,115,7,40,15,0,0,38,0,7,0,1786,2,2021.0
689,0,0,5,0,114,7,40,15,0,0,37,0,8,0,1795,0,2027.0
690,0,1,5,0,115,7,41,15,0,0,38,0,8,0,1795,2,2028.0
691,0,0,5,0,114,6,40,19,0,0,38,0,7,0,1795,4,2029.0
692,0,0,5,0,114,7,40,15,0,0,38,0,7,0,1801,2,2039.0
693,0,1,5,0,115,7,42,19,0,0,38,0,8,0,1802,2,2030.0
694,0,1,5,0,114,7,40,15,0,0,38,0,7,0,1801,2,2025.0
695,0,0,5,0,114,7,40,15,0,0,38,1,7,0,1798,0,2035.0
696,0,0,5,0,115,7,42,19,0,0,38,0,7,0,1802,0,2028.0
697,0,0,5,0,115,7,40,15,0,0,38,0,8,0,1800,0,2029.0
698,0,0,5,0,114,7,40,19,0,0,37,0,8,0,1799,0,2037.0
699,0,0,5,0,114,7,44,15,0,0,38,0,8,0,1802,4,2036.0
700,1,1,5,0,115,6,40,19,0,0,38,1,7,0,1803,0,2031.0
701,0,0,5,0,114,7,40,15,0,0,37,0,8,0,1805,0,2026.0
702,0,0,5,0,114,7,30,16,0,0,37,0,8,0,1805,4,2034.0
703,0,1,5,0,114,7,40,15,0,0,38,0,8,0,1806,0,2033.0
704,0,1,5,0,115,7,40,15,1,0,38,0,7,0,1802,2,2035.0
705,0,0,5,0,114,7,40,18,0,0,38,0,7,0,1806,0,2029.0
706,0,0,5,0,114,7,40,15,0,0,38,0,7,0,1803,0,2038.0
707,0,0,5,0,114,6,40,18,0,0,37,0,8,0,1806,4,220.0
708,0,0,5,0,107,7,40,15,0,0,38,0,8,0,0,0,228.0
709,0,0,5,0,107,7,41,19,0,0,38,0,8,0,1,2,219.0
710,0,0,5,0,106,7,40,15,0,0,38,0,8,0,0,0,224.0
711,0,0,5,0,106,7,40,19,0,0,38,0,8,0,1,0,367.0
712,0,0,5,0,106,7,42,15,0,0,37,145,7,0,1,2,354.0
713,0,0,5,0,106,6,40,19,0,0,37,133,8,0,0,0,350.0
714,0,0,5,0,106,7,40,15,0,0,38,128,8,0,1,2,351.0
715,0,1,5,0,106,7,43,17,0,0,37,126,8,0,1,0,345.0
