,BME,CDE,DWE,FGE,FRE,HPE,TVE,all_P
743,7,0,0,0,116,1580,38,1741
744,7,0,0,0,114,1661,37,1819
745,7,0,0,1,115,1731,37,1891
746,6,0,0,0,115,1761,38,1920
747,6,0,0,0,114,1777,37,1934
748,7,1,0,0,114,1787,38,1947
749,7,0,0,148,115,1760,39,2069
750,7,1,0,135,115,1770,38,2066
751,7,1,0,131,115,1770,37,2061
752,7,1,0,127,115,1778,38,2066
753,7,0,0,127,114,1779,38,2065
754,7,0,0,125,114,1783,38,2067
755,7,1,0,124,114,1784,37,2067
756,6,2,0,124,115,1789,37,2073
757,7,0,0,122,113,1789,38,2069
758,7,0,0,0,115,1790,38,1950
759,7,0,0,0,115,1794,37,1953
760,6,0,0,0,115,1799,38,1958
761,7,0,0,0,114,1793,38,1952
762,7,0,0,0,114,1799,38,1958
763,7,0,0,0,114,1800,38,1959
764,7,0,0,0,115,1801,38,1961
765,7,0,0,0,114,1799,37,1957
766,6,1,0,1,115,1803,38,1964
767,7,1,0,0,115,1801,38,1962
768,7,0,0,0,115,1802,38,1962
769,7,0,0,0,115,1805,38,1965
770,6,0,0,0,114,1807,37,1964
771,7,1,0,0,115,1806,38,1967
772,7,1,0,1,115,1803,37,1964
773,7,0,0,0,115,1809,38,1969
774,7,0,0,0,114,1809,38,1968
775,7,0,0,0,115,1809,38,1969
776,7,0,0,0,114,1807,38,1966
777,7,1,0,0,107,1,38,154
778,7,0,0,0,107,1,38,153
779,7,0,0,0,107,1,38,153
780,7,2,0,0,106,1,37,153
781,7,0,0,0,105,1,38,151
782,7,0,0,0,106,1,38,152
783,7,0,0,1,106,1,38,153
784,7,1,0,0,106,1,38,153
785,7,0,0,10,104,1,38,160
786,7,0,0,0,105,1,38,151
787,7,0,0,0,104,1,38,150
788,7,0,0,0,104,1,38,150
789,7,0,0,0,105,0,38,150
790,7,1,0,143,105,41,38,335
791,7,0,0,132,104,39,38,320
792,7,0,0,129,104,38,37,315
793,7,0,0,127,105,37,38,314
794,7,1,0,126,105,38,38,315
795,7,1,0,126,105,38,38,315
796,7,0,0,124,104,38,38,311
797,7,0,0,124,104,37,37,309
798,7,0,0,123,104,38,38,310
799,7,1,0,0,104,37,37,186
800,7,0,0,0,104,38,38,187
801,7,0,0,0,104,38,38,187
802,7,0,0,0,104,37,38,186
803,7,0,0,0,103,37,38,185
804,7,0,0,0,104,38,38,187
805,7,0,0,0,104,38,38,187
806,7,0,0,0,104,37,39,187
807,7,0,0,0,104,37,38,186
808,6,1,0,0,104,38,38,187
809,7,1,0,0,103,37,37,185
810,7,0,0,7,104,38,37,193
811,6,0,0,7,114,1586,38,1751
812,7,0,0,7,114,1665,39,1832
813,6,0,0,7,115,1720,38,1886
814,6,0,0,7,114,1746,38,1911
815,7,0,0,7,113,1753,37,1917
816,6,0,0,7,114,1773,39,1939
817,7,0,0,7,115,1738,38,1905
818,7,0,0,153,114,1751,37,2062
819,7,0,0,142,114,1758,38,2059
820,6,0,0,137,114,1763,38,2058
821,7,0,0,136,113,1769,37,2062
822,7,0,0,134,114,1776,37,2068
823,7,0,0,133,114,1777,37,2068
824,7,0,0,132,114,1783,38,2074
825,7,0,0,132,114,1785,37,2075
826,7,0,0,132,115,1786,38,2078
827,7,0,0,131,114,1787,37,2076
828,7,0,0,131,113,1790,38,2079
829,7,0,0,131,114,1790,38,2080
830,7,0,0,130,114,1792,38,2081
831,7,0,0,130,114,1793,38,2082
832,7,1,0,131,114,1797,38,2088
833,7,0,0,131,114,1797,38,2087
834,7,1,0,128,114,1799,38,2087
835,6,0,0,7,114,1802,38,1967
836,7,0,0,7,114,1799,38,1965
837,6,0,0,7,114,1800,38,1965
838,6,0,0,10,114,1803,38,1971
839,6,1,0,0,114,1806,37,1964
840,7,1,0,0,114,1803,37,1962
841,7,0,0,0,113,1806,38,1964
842,7,0,0,0,113,1805,38,1963
843,6,0,0,0,114,1807,37,1964
844,7,1,0,0,106,0,37,151
845,7,0,0,0,106,1,38,152
846,7,0,0,145,105,0,38,295
847,7,0,0,131,105,1,38,282
848,7,1,0,128,104,1,38,279
849,7,0,0,127,104,1,38,277
850,7,0,0,126,104,1,38,276
851,7,0,0,124,104,1,37,273
852,6,1,0,123,104,1,38,273
853,7,0,0,123,103,1,37,271
854,7,0,0,122,103,0,37,269
855,7,0,0,0,103,1,38,149
856,6,2,0,0,103,1,37,149
857,7,0,0,0,103,1,37,148
858,7,0,0,0,104,39,38,188
859,7,0,0,0,104,38,38,187
860,6,1,0,0,104,37,37,185
861,7,0,0,0,103,36,38,184
862,7,0,0,0,104,38,38,187
863,7,0,0,0,103,38,38,186
864,7,0,0,0,103,37,38,185
865,6,0,0,0,104,37,38,185
866,7,0,0,0,104,37,38,186
867,7,0,0,0,104,38,38,187
868,7,0,0,0,104,36,38,185
869,7,0,0,0,104,37,38,186
870,7,0,0,1,103,38,38,187
871,7,0,0,0,104,37,38,186
872,7,0,0,0,103,37,37,184
873,7,1,0,0,103,38,38,187
874,7,1,0,0,103,36,37,184
875,7,0,0,0,111,1217,38,1373
876,6,0,0,0,114,1624,37,1781
877,7,1,0,0,113,1705,38,1864
878,7,0,0,1,115,1731,38,1892
879,6,0,0,1,115,1757,38,1917
880,6,1,0,1,114,1735,38,1895
881,7,0,0,0,114,1745,38,1904
882,7,0,0,0,114,1753,37,1911
883,7,0,0,0,114,1760,38,1919
884,7,0,0,0,115,1770,38,1930
885,7,0,0,0,115,1776,37,1935
886,7,0,0,0,114,1778,37,1936
887,7,1,0,141,114,1783,38,2084
888,7,0,0,130,114,1782,38,2071
889,7,1,0,128,114,1790,38,2078
890,7,0,0,126,114,1791,38,2076
891,7,0,0,125,114,1790,38,2074
892,7,0,0,124,114,1795,38,2078
893,7,0,0,123,114,1798,38,2080
894,326,1,0,122,113,1799,38,2399
895,325,0,0,122,114,1799,38,2398
896,325,0,0,0,113,1801,37,2276
897,325,0,0,0,113,1800,38,2276
898,328,1,0,10,113,1799,38,2289
899,328,0,0,10,115,1801,37,2291
900,329,0,0,0,112,1802,37,2280
901,327,0,0,0,114,1802,38,2281
902,327,0,0,0,113,1801,38,2279
903,329,1,0,0,113,1805,38,2286
904,330,0,0,0,114,1807,38,2289
905,331,0,0,0,114,1809,38,2292
906,333,0,0,0,107,1,37,478
907,331,0,0,0,105,0,37,473
908,332,0,0,0,103,1,38,474
909,330,0,0,0,103,1,37,471
910,330,0,0,0,104,1,38,473
911,330,1,0,0,103,0,38,472
912,329,1,0,0,103,0,38,471
913,329,0,0,0,104,1,37,471
914,330,0,0,0,103,1,38,472
915,329,1,0,0,103,1,37,471
916,328,0,0,0,103,0,38,469
917,326,0,0,0,104,1,37,468
918,328,0,0,0,103,1,37,469
919,327,0,0,0,104,0,37,468
920,326,0,0,0,103,1,37,467
921,328,0,0,0,103,1,38,470
922,328,0,0,0,103,39,37,507
923,328,0,0,0,103,37,38,506
924,331,0,0,145,103,37,37,653
925,330,0,0,131,104,37,38,640
926,332,0,0,127,103,37,37,636
927,331,0,0,126,103,36,38,634
928,330,0,0,125,104,37,39,635
929,330,1,0,124,103,36,38,632
930,330,0,0,123,104,36,38,631
931,330,0,0,122,103,36,38,629
932,329,0,0,122,103,35,38,627
933,329,1,0,0,105,37,37,509
934,328,1,0,0,103,35,37,504
935,328,0,0,0,104,36,38,506
936,329,0,0,0,103,35,38,505
937,330,1,0,0,102,36,38,507
938,330,0,0,0,103,37,37,507
939,329,0,0,0,104,37,37,507
940,329,0,0,0,103,36,38,506
941,328,1,0,0,111,1501,37,1978
942,330,0,0,0,111,1682,37,2160
943,436,1,0,0,113,1712,37,2299
944,436,1,0,0,113,1735,38,2323
945,424,0,0,0,113,1746,37,2320
946,415,0,0,0,112,1759,37,2323
947,426,0,0,0,113,1770,37,2346
948,414,0,0,0,114,1775,37,2340
949,419,1,0,0,113,1785,37,2355
950,435,0,0,0,113,1785,38,2371
951,432,1,0,0,113,1794,37,2377
952,418,0,0,0,113,1793,37,2361
953,247,0,0,1,112,1794,38,2192
954,7,0,0,0,113,1795,38,1953
955,7,0,0,0,113,1800,37,1957
956,6,1,0,1,112,1803,38,1961
957,6,0,0,1,112,1805,37,1961
958,7,0,0,1,113,1808,37,1966
959,7,0,0,10,112,1808,38,1975
960,6,0,0,8,114,1809,37,1974
961,6,0,0,10,113,1814,37,1980
962,7,1,0,7,113,1813,38,1979
963,7,0,0,8,113,1811,37,1976
964,6,0,0,146,114,1814,37,2117
965,7,0,0,139,106,1,37,290
966,7,0,0,138,104,1,38,288
967,7,0,0,136,105,1,37,286
968,7,0,0,136,104,0,38,285
969,6,1,0,135,104,1,37,284
970,6,0,0,134,104,1,37,282
971,6,0,0,133,103,1,37,280
972,7,0,0,132,103,1,37,280
973,6,0,0,132,103,1,37,279
974,7,0,0,131,103,1,37,279
975,7,0,0,130,103,0,38,278
976,6,1,0,131,103,1,38,280
977,6,0,0,130,103,1,38,278
978,6,0,0,129,103,1,37,276
979,6,1,0,129,103,1,38,278
980,7,0,0,129,104,1,38,279
981,6,0,0,7,103,0,37,153
982,7,0,0,7,104,37,38,193
983,7,0,0,7,103,37,38,192
984,6,1,0,7,103,37,37,191
985,7,0,0,7,103,37,37,191
986,449,0,0,6,104,37,38,634
987,401,0,0,6,104,36,37,584
988,331,1,0,6,103,37,38,516
989,7,0,0,7,103,37,38,192
990,7,0,0,152,103,36,38,336
991,6,1,0,144,103,37,37,328
992,7,1,0,138,103,36,38,323
993,7,0,0,137,103,37,37,321
994,6,0,0,135,103,36,38,318
995,7,0,0,134,104,37,38,320
996,7,1,0,135,104,36,38,321
997,7,1,0,130,103,36,37,314
998,7,0,0,127,103,38,37,312
999,7,0,0,126,103,36,37,309
1000,7,1,0,124,103,37,37,309
1001,6,0,0,124,103,36,38,307
1002,7,1,0,123,104,36,37,308
1003,7,0,0,0,103,37,38,185
1004,7,1,0,0,103,36,37,184
1005,6,1,0,0,104,36,37,184
1006,7,0,0,0,103,36,37,183
1007,7,1,0,0,104,36,37,185
1008,7,0,0,0,103,36,38,184
1009,6,0,0,0,103,36,38,183
1010,6,0,0,0,104,36,38,184
1011,6,0,0,0,103,37,38,184
1012,6,1,0,0,103,36,37,183
1013,7,1,0,0,111,1389,38,1546
1014,6,1,0,0,111,1621,38,1777
1015,7,1,0,0,111,1728,37,1884
1016,7,0,0,0,111,1755,37,1910
1017,6,0,0,0,114,1774,38,1932
1018,7,0,0,0,112,1787,37,1943
1019,7,2,0,0,113,1790,38,1950
1020,7,0,0,0,113,1766,38,1924
1021,7,0,0,0,113,1775,38,1933
1022,6,1,0,0,113,1777,37,1934
1023,7,0,0,0,112,1779,38,1936
1024,6,0,0,0,112,1782,38,1938
1025,7,0,0,1,113,1792,38,1951
1026,7,0,0,0,112,1792,38,1949
1027,7,0,0,1,112,1800,37,1957
1028,7,0,0,0,112,1798,37,1954
1029,7,0,0,0,113,1805,38,1963
1030,6,0,0,0,113,1801,38,1958
1031,6,0,0,0,113,1803,37,1959
1032,6,0,0,0,113,1806,38,1963
1033,7,0,0,144,113,1809,37,2110
1034,7,0,0,133,114,1806,38,2098
1035,7,1,0,126,114,1810,38,2096
1036,6,0,0,126,113,1810,38,2093
1037,7,1,0,125,114,1810,37,2094
1038,6,0,0,124,104,0,38,272
1039,7,0,0,124,103,1,38,273
1040,7,1,0,124,103,1,38,274
1041,7,0,0,123,103,1,37,271
1042,7,0,0,0,103,0,38,148
1043,7,0,0,0,103,1,38,149
1044,7,0,0,0,103,1,38,149
1045,7,0,0,0,103,0,38,148
1046,7,1,0,0,102,1,39,150
1047,6,0,0,0,103,1,38,148
1048,7,0,0,0,104,0,38,149
1049,6,0,0,0,103,0,38,147
1050,6,1,0,0,103,1,38,149
1051,7,0,0,0,102,1,38,148
1052,7,0,0,0,103,1,37,148
1053,7,1,0,0,103,1,38,150
1054,7,0,0,0,103,1,37,148
1055,6,0,0,0,103,37,38,184
1056,7,0,0,10,103,36,38,194
1057,7,0,0,10,103,37,38,195
1058,7,1,0,0,103,36,37,184
1059,6,0,0,0,104,36,37,183
1060,7,0,0,0,104,36,37,184
1061,7,1,0,0,103,36,37,184
1062,6,0,0,0,103,36,37,182
1063,7,0,0,0,103,36,37,183
1064,7,0,0,0,104,36,37,184
1065,7,0,0,0,103,35,38,183
1066,6,0,0,0,103,36,38,183
1067,6,1,0,0,103,36,38,184
1068,7,0,0,0,103,35,39,184
1069,7,0,0,147,102,36,37,329
1070,7,0,0,135,104,37,37,320
1071,7,1,0,127,103,35,38,311
1072,7,0,0,126,103,35,37,308
1073,7,1,0,125,103,36,38,310
1074,7,0,0,125,103,35,38,308
1075,6,0,0,124,111,1239,38,1518
1076,7,0,0,123,111,1590,37,1868
1077,7,0,0,123,111,1718,37,1996
1078,7,1,0,0,111,1750,38,1907
1079,7,0,0,0,110,1744,38,1899
1080,6,1,0,0,112,1750,38,1907
1081,7,1,0,0,111,1753,37,1909
1082,6,1,0,0,113,1766,37,1923
1083,7,0,0,1,112,1773,37,1930
1084,7,1,0,0,112,1778,37,1935
1085,6,0,0,0,114,1791,38,1949
1086,6,0,0,0,112,1789,38,1945
1087,7,1,0,0,112,1792,37,1949
1088,7,0,0,0,113,1792,38,1950
1089,7,0,0,0,114,1809,37,1967
1090,6,0,0,0,113,1803,37,1959
1091,6,1,0,0,113,1802,37,1959
1092,7,1,0,0,113,1790,38,1949
1093,6,0,0,0,114,1807,38,1965
1094,7,0,0,1,112,1811,38,1969
1095,7,0,0,0,113,1814,38,1972
1096,6,1,0,0,112,1819,38,1976
1097,7,0,0,0,103,1,38,149
1098,6,0,0,0,103,1,38,148
1099,7,0,0,0,102,0,39,148
1100,7,1,0,0,103,1,37,149
1101,7,0,0,0,103,1,38,149
1102,6,0,0,0,102,1,38,147
1103,6,0,0,0,103,1,37,147
1104,6,0,0,0,103,1,38,148
1105,7,0,0,0,103,1,39,150
1106,7,0,0,0,103,2,38,150
1107,7,0,0,0,103,1,37,148
1108,7,0,0,0,103,1,37,148
1109,6,0,0,0,103,1,38,148
1110,7,0,0,1,103,1,38,150
1111,7,1,0,147,103,1,38,297
1112,7,0,0,135,103,1,38,284
1113,7,0,0,128,103,39,37,314
1114,7,0,0,127,103,38,38,313
1115,7,1,0,126,103,37,38,312
1116,6,0,0,125,104,38,38,311
1117,7,0,0,127,103,37,38,312
1118,7,0,0,126,103,37,37,310
1119,7,1,0,123,103,37,37,308
1120,6,0,0,0,103,38,38,185
1121,7,0,0,0,103,38,37,185
1122,7,0,0,0,104,36,37,184
1123,7,1,0,0,103,36,38,185
1124,7,0,0,0,103,37,37,184
1125,6,0,0,0,103,36,37,182
1126,7,0,0,0,103,37,38,185
1127,7,0,0,0,104,36,37,184
1128,7,1,0,0,103,36,37,184
1129,7,0,0,0,103,36,37,183
1130,6,0,0,0,103,37,38,184
1131,7,0,0,0,103,37,38,185
1132,6,0,0,0,102,36,37,181
1133,7,0,0,0,103,37,38,185
1134,7,0,0,0,103,36,38,184
1135,7,0,0,0,103,37,37,184
1136,6,0,0,0,104,37,38,185
1137,7,0,0,0,105,37,38,187
1138,6,1,0,0,103,38,37,185
1139,7,0,0,0,103,38,38,186
1140,7,0,0,0,105,37,38,187
1141,7,0,0,0,103,37,37,184
1142,6,0,0,0,104,36,38,184
1143,7,0,0,0,103,36,38,184
1144,7,0,0,7,103,37,37,191
1145,6,1,0,7,103,35,38,190
1146,6,0,0,7,104,37,38,192
1147,7,0,0,7,105,37,38,194
1148,7,1,0,145,104,38,38,333
1149,6,0,0,138,103,36,38,321
1150,7,1,0,136,104,38,38,324
1151,6,0,0,136,104,37,37,320
1152,7,0,0,135,104,37,38,321
1153,7,0,0,133,103,36,37,316
1154,6,0,0,132,104,36,38,316
1155,6,0,0,132,103,36,39,316
1156,7,0,0,130,103,37,38,315
1157,7,1,0,130,104,37,38,317
1158,7,1,0,130,103,36,37,314
1159,6,0,0,130,103,37,38,314
1160,6,0,0,129,104,37,38,314
1161,6,0,0,129,104,37,37,313
1162,6,0,0,128,104,36,38,312
1163,7,0,0,128,104,37,39,315
1164,7,0,0,7,103,36,38,191
1165,7,0,0,7,103,36,38,191
1166,7,0,0,7,104,37,38,193
1167,6,0,0,7,102,38,38,191
1168,7,0,0,7,104,37,38,193
1169,6,1,0,7,104,38,38,194
1170,7,0,0,7,103,37,39,193
1171,7,0,0,7,104,38,38,194
1172,7,0,0,7,104,37,38,193
1173,6,0,0,7,104,36,37,190
1174,6,0,0,154,103,37,37,337
1175,7,1,0,135,103,38,38,322
1176,7,1,0,132,104,37,38,319
1177,7,1,0,130,104,38,38,318
1178,7,0,0,129,104,36,37,313
1179,7,1,0,127,103,38,38,314
1180,6,1,0,127,103,37,38,312
1181,7,1,0,125,103,38,38,312
1182,7,0,0,124,103,37,38,309
1183,7,1,0,123,103,36,37,307
1184,7,1,0,122,104,36,37,307
1185,6,0,0,0,104,37,38,185
1186,7,0,0,0,104,36,37,184
1187,7,1,0,0,104,36,37,185
1188,6,1,0,0,104,38,38,187
1189,7,0,0,0,104,37,38,186
1190,6,1,0,0,103,36,38,184
1191,7,1,0,0,104,36,38,186
1192,6,0,0,0,103,38,38,185
1193,7,1,0,0,103,36,38,185
1194,7,0,0,1,104,38,37,187
1195,7,0,0,0,103,36,38,184
1196,7,1,0,0,104,37,38,187
1197,7,0,0,0,103,37,37,184
1198,7,0,0,0,104,36,38,185
1199,6,1,0,0,103,37,38,185
1200,7,1,0,1,104,37,38,188
1201,7,1,0,1,104,37,38,188
1202,7,0,0,1,105,38,38,189
1203,7,0,0,0,103,37,38,185
1204,7,0,0,80,103,36,37,263
1205,6,0,0,1,104,36,37,184
1206,6,1,0,0,104,38,38,187
1207,6,0,0,0,103,37,37,183
1208,7,0,0,0,104,36,37,184
1209,7,0,0,0,103,37,38,185
1210,7,0,0,0,104,37,37,185
1211,7,0,0,0,103,38,38,186
1212,7,0,0,0,103,38,38,186
1213,7,0,0,0,103,37,38,185
1214,7,0,0,0,104,37,37,185
1215,7,0,0,0,104,37,39,187
1216,7,0,0,141,104,37,38,327
1217,7,0,0,139,103,37,38,324
1218,7,0,0,129,104,36,38,314
1219,7,0,0,130,104,36,37,314
1220,7,1,0,127,104,37,37,313
1221,7,0,0,126,104,37,38,312
1222,7,0,0,125,103,36,37,308
1223,7,1,0,126,104,38,38,314
1224,7,0,0,123,104,37,37,308
1225,7,0,0,123,104,37,38,309
1226,7,0,0,0,104,36,38,185
1227,7,0,0,10,104,37,38,196
1228,6,0,0,7,103,37,37,190
1229,7,0,0,7,104,37,38,193
1230,7,0,0,7,104,38,38,194
1231,7,0,0,7,104,37,38,193
1232,6,0,0,7,104,37,37,191
1233,7,0,0,7,104,36,38,192
1234,7,0,0,7,104,37,38,193
1235,7,0,0,7,103,36,37,190
1236,6,0,0,7,104,37,37,191
1237,6,1,0,150,104,37,37,335
1238,7,0,0,138,103,37,37,322
1239,7,0,0,136,103,36,38,320
1240,7,0,0,135,103,37,38,320
1241,6,0,0,134,104,36,37,317
1242,6,0,0,133,103,38,38,318
1243,6,0,0,133,103,36,37,315
1244,7,1,0,133,103,36,37,317
1245,7,0,0,131,103,37,37,315
1246,6,0,0,131,103,36,37,313
1247,7,0,0,130,103,37,38,315
1248,6,1,0,130,103,37,38,315
1249,7,1,0,129,104,36,37,314
1250,7,1,0,129,104,36,38,315
1251,6,1,0,128,103,36,38,312
1252,7,1,0,128,104,37,38,315
1253,7,1,0,128,104,36,37,313
1254,7,0,0,7,103,36,38,191
1255,7,1,0,7,103,35,38,191
1256,7,0,0,7,104,37,38,193
1257,7,1,0,10,111,1220,38,1387
1258,7,0,0,1,111,1573,38,1730
1259,6,0,0,0,110,1694,38,1848
1260,7,0,0,0,111,1744,37,1899
1261,7,0,0,1,111,1758,37,1914
1262,7,0,0,0,110,1774,38,1929
1263,6,1,0,0,111,1779,38,1935
1264,7,0,0,150,111,1801,38,2107
1265,7,0,0,137,113,1765,38,2060
1266,7,0,0,130,113,1774,38,2062
1267,7,1,0,127,111,1775,38,2059
1268,6,0,0,127,112,1781,38,2064
1269,7,0,0,127,112,1797,37,2080
1270,7,0,0,124,113,1785,37,2066
1271,7,0,0,123,113,1792,37,2072
1272,6,0,0,122,113,1797,37,2075
1273,7,0,0,0,112,1797,38,1954
1274,7,0,0,0,113,1800,38,1958
1275,6,0,0,1,111,1798,38,1954
1276,6,0,0,0,113,1800,38,1957
1277,7,0,0,0,113,1803,38,1961
1278,7,1,0,0,112,1801,38,1959
1279,7,0,0,0,103,1,38,149
1280,7,0,0,0,103,1,37,148
1281,7,1,0,0,104,1,38,151
1282,7,0,0,0,103,1,37,148
1283,332,0,0,0,103,1,38,474
1284,426,0,0,0,103,0,38,567
1285,426,1,0,0,103,0,37,567
1286,420,0,0,0,103,1,38,562
1287,430,0,0,0,104,1,38,573
1288,438,0,0,0,103,1,38,580
1289,333,0,0,0,104,1,39,477
1290,334,0,0,0,104,1,38,477
1291,333,0,0,0,103,0,39,475
1292,331,1,0,0,103,1,38,474
1293,331,1,0,0,103,1,38,474
1294,332,0,0,0,104,0,38,474
1295,333,0,0,0,103,1,38,475
1296,331,0,0,0,105,1,38,475
1297,333,0,0,0,103,1,37,474
1298,332,1,0,0,104,38,39,514
1299,333,0,0,0,103,37,38,511
1300,433,0,0,0,103,37,38,611
1301,429,0,0,0,103,38,38,608
1302,332,2,0,0,104,37,38,513
1303,337,0,0,0,104,36,38,515
1304,335,0,0,0,103,38,38,514
1305,336,0,0,143,104,36,38,657
1306,336,0,0,131,104,36,38,645
1307,338,0,0,127,104,38,38,645
1308,337,0,0,127,103,37,38,642
1309,432,0,0,126,104,37,38,737
1310,439,1,0,124,104,37,38,743
1311,447,0,0,126,104,38,38,753
1312,440,0,0,124,104,37,38,743
1313,437,0,0,124,104,38,38,741
1314,437,0,0,0,105,37,38,617
1315,435,1,0,0,104,37,38,615
1316,431,0,0,0,104,38,38,611
1317,431,1,0,10,104,37,38,621
1318,436,0,0,7,104,38,39,624
1319,431,0,0,0,104,36,38,609
1320,430,0,0,0,104,37,38,609
1321,410,0,0,1,104,37,38,590
1322,407,0,0,0,104,37,38,586
1323,404,0,0,0,103,36,38,581
1324,408,1,0,0,103,38,39,589
1325,407,0,0,0,104,36,38,585
1326,407,0,0,0,103,38,38,586
1327,408,0,0,0,104,38,38,588
1328,408,0,0,0,104,38,38,588
1329,410,1,0,0,104,37,38,590
1330,409,0,0,0,103,37,38,587
1331,410,0,0,0,103,37,38,588
1332,411,1,0,0,104,38,38,592
1333,408,0,0,0,103,37,38,586
1334,408,0,0,0,103,38,37,586
1335,81,1,0,0,104,37,38,261
1336,408,0,0,0,104,37,38,587
1337,404,0,0,0,103,37,38,582
1338,406,0,0,0,104,37,38,585
1339,408,0,0,0,104,37,38,587
1340,406,0,0,0,104,37,37,584
1341,404,0,0,147,103,37,38,729
1342,403,0,0,135,103,35,37,713
1343,405,1,0,129,103,36,38,712
1344,406,0,0,127,103,36,37,709
1345,403,0,0,125,103,36,38,705
1346,401,0,0,124,104,37,37,703
1347,403,0,0,123,103,37,38,704
1348,403,0,0,123,103,35,38,702
1349,404,0,0,122,104,37,37,704
1350,409,0,0,0,104,36,38,587
1351,408,0,0,0,104,37,38,587
1352,408,1,0,0,104,38,38,589
1353,406,1,0,0,104,37,37,585
1354,413,0,0,0,104,37,38,592
1355,414,0,0,0,104,37,37,592
1356,414,1,0,1,105,37,38,596
1357,420,0,0,1,104,36,38,599
1358,411,0,0,0,104,36,38,589
1359,413,0,0,0,105,36,38,592
1360,414,0,0,0,105,37,39,595
1361,416,0,0,1,103,37,38,595
1362,410,1,0,0,104,37,38,590
1363,410,1,0,1,104,36,38,590
1364,474,1,0,0,105,37,37,654
1365,338,0,0,0,104,37,38,517
1366,11,1,0,0,104,37,38,191
1367,339,0,0,0,104,37,38,518
1368,339,0,0,0,104,37,38,518
1369,337,1,0,0,103,36,37,514
1370,338,0,0,0,104,36,38,516
1371,340,0,0,0,104,36,38,518
1372,336,1,0,0,103,38,37,515
1373,335,1,0,0,103,38,37,514
1374,338,0,0,0,104,37,38,517
1375,451,0,0,0,103,36,39,629
1376,442,0,0,0,104,37,38,621
1377,432,1,0,0,104,36,38,611
1378,445,0,0,7,104,37,37,630
1379,440,1,0,0,104,37,38,620
1380,437,0,0,0,103,37,38,615
1381,436,1,0,0,104,36,37,614
1382,431,1,0,143,104,37,38,754
1383,443,1,0,132,104,37,38,755
1384,434,0,0,128,104,38,37,741
1385,436,0,0,128,103,37,38,742
1386,435,0,0,125,104,37,38,739
1387,433,0,0,125,104,37,37,736
1388,440,0,0,123,104,37,38,742
1389,353,0,0,123,103,36,37,652
1390,338,1,0,122,104,37,38,640
1391,338,0,0,0,104,37,38,517
1392,336,0,0,0,104,36,38,514
1393,335,1,0,0,104,37,37,514
1394,335,0,0,0,104,38,37,514
1395,337,1,0,0,103,37,38,516
1396,337,0,0,0,104,35,39,515
1397,338,0,0,0,105,37,38,518
1398,333,0,0,0,103,36,38,510
1399,331,1,0,0,104,36,38,510
1400,331,1,0,0,104,36,38,510
1401,329,0,0,0,103,36,37,505
1402,333,0,0,0,103,37,38,511
1403,336,0,0,7,104,37,38,522
1404,334,0,0,7,103,36,38,518
1405,335,1,0,7,103,36,38,520
1406,334,0,0,7,103,36,38,518
1407,335,0,0,7,104,36,38,520
1408,335,0,0,7,104,36,38,520
1409,334,0,0,7,104,37,38,520
1410,334,0,0,7,104,36,38,519
1411,334,0,0,148,104,36,38,660
1412,334,2,0,138,103,37,37,651
1413,334,1,0,138,102,36,38,649
1414,335,0,0,134,104,37,38,648
1415,335,1,0,134,104,36,38,648
1416,334,0,0,133,104,36,39,646
1417,8,1,0,132,103,36,38,318
1418,8,1,0,132,104,36,38,319
1419,7,0,0,132,104,37,38,318
1420,7,0,0,131,104,37,38,317
1421,7,0,0,131,103,37,39,317
1422,7,2,0,130,104,37,38,318
1423,7,0,0,130,104,36,38,315
1424,7,0,0,130,104,36,38,315
1425,7,1,0,129,104,36,38,315
1426,7,1,0,129,104,37,38,316
1427,7,0,0,7,103,38,38,193
1428,7,0,0,7,104,37,37,192
1429,7,0,0,7,103,38,38,193
1430,7,0,0,7,103,37,55,209
1431,7,1,0,7,104,37,55,211
1432,7,0,0,7,104,36,55,209
1433,7,0,0,0,104,36,211,358
1434,7,0,0,0,104,38,238,387
1435,7,0,0,0,103,37,277,424
1436,7,0,0,0,103,36,280,426
1437,7,0,0,146,104,37,256,550
1438,7,0,0,133,104,37,234,515
1439,7,0,0,130,103,37,231,508
1440,7,0,0,128,104,36,297,572
1441,7,0,0,127,103,36,297,570
1442,7,0,0,126,103,36,289,561
1443,7,0,0,125,104,37,286,559
1444,7,0,0,123,103,35,285,553
1445,7,0,0,122,104,37,288,558
1446,7,1,0,0,103,36,278,425
1447,7,0,0,0,103,36,274,420
1448,7,0,0,0,104,37,281,429
1449,7,1,0,0,104,38,265,415
1450,7,0,0,0,103,37,298,445
1451,7,0,0,0,104,36,260,407
1452,7,0,0,0,103,36,254,400
1453,7,0,0,0,103,36,241,387
1454,7,0,0,0,103,36,253,399
1455,7,0,0,0,103,36,238,384
1456,7,0,0,0,104,37,239,387
1457,7,0,0,0,104,36,249,396
1458,7,1,0,0,103,35,227,373
1459,7,0,0,1,104,36,234,382
1460,7,0,0,0,103,36,232,378
1461,7,1,0,0,104,37,254,403
1462,7,1,0,0,111,1546,266,1931
1463,7,0,0,0,110,1665,289,2071
1464,7,1,0,0,111,1735,266,2120
1465,7,0,0,0,111,1728,283,2129
1466,7,0,0,1,111,1749,248,2116
1467,7,0,0,0,111,1754,239,2111
1468,7,0,0,0,112,1770,194,2083
1469,7,0,0,0,112,1766,219,2104
